1KUNS-3;47941;;435.310 ;;1k2/9k6* FSK;;active
1KUNS-PF;43466;;437.300 ;;1k2-9k6* GMSK;;re-entered
239Alferov;64881;;436.270/10473.350;;9k6 GFSK/DVB-S2 QPSK;RS61S;active
3B5GSAT;47961;;437.130 ;;;;re-entered
3CAT-1;43728;;437.250 ;437.250 ;9k6 BPSK CW;;re-entered
3CAT-2;41732;;145.970/2401.000;;9k6 BPSK/100k GMSK;;inactive
3CAT-3;;;;;;;to be launched
3CAT-4;60236;;437.350 ;;9k6/14k4 GMSK;;unknown
3CAT-5A;46292;;401.337 ;;FM;;inactive
3CAT-5A;46292;;401.337 ;;FM;;inactive
3UCubed-A;;;437.010 ;;9k6 GFSK;;inactive
6GSTARLAB;;;433.895/2275.000;;9k6 BPSK;;inactive
4M-LXS;;;145.980 ;;WSJT-JT65B;LX0OHB;deep space
Aalto-1;42775;;437.220/2402.000;437.220 ;9k6 GFSK CW;OH2A1S;re-entered
Aalto-2;42729;;437.335 ;437.335 ;9k6 GFSK CW;AALTO2;re-entered
Aalto-3;;;437.325 ;;;;unknown
AAUSAT-1;27846;;437.450 ;;9k6 GMSK;;inactive
AAUSAT-2;32788;;437.426 ;;1k2*MSK 9k6 FSK;OZ2CUB;re-entered
AAUSAT-3;39087;;437.425 ;437.425 ;4k8 FSK CW;OZ3CUB;inactive
AAUSAT-4;41460;;437.425 ;437.425 ;2k4*/9k6/19k2 GFSK CW;OZ4CUB;re-entered
AAUSAT-5;40948;;437.425 ;437.425 ;9k6 GMSK CW;OZ5CUB;re-entered
Acadia-10;;;;;;;unknown
ACRUX-1;44369;;437.200 ;;9k6 GMSK;CQ;re-entered
ACS3;59588;;401.500 ;;2k4 GMSK;;non-amateur
AC1-001/002/003;;;2255.000 ;;;;unknown
ADDCUBE;64590;;435.500/2412.000;;FM;;unknown
ADE;;;;;;;to be launched
ADIS;;;;;;;unknown
AENEAS;38760;;437.600 ;;1k2 AFSK;KE6YFA;inactive
AEPEX;68506;;437.325/2405.000;;9k6*/19k2GFSK;APX;active
AeroCube-1;;;902-928;;9k6 GFSK;;failure
AeroCube-2;31133;;902-928;;9k6 GFSK;;inactive
AEROS-MH-1;59145;;2245.000 ;;FM;;unknown
AESP14;40389;;437.600 ;;9k6 GFSK;;inactive
AETS-1;;;922.000/2228.000;;;;failure
AE1a;;;;;;;unknown
AE2a;;;;;;;unknown
AE3Va;;;;;;;unknown
AggieSat-4;41313;;436.250 ;;9k6/153k6 FSK;;re-entered
AggieSat-6;;;;;;;unknown
AHMAT-1;57206;;437.050 ;;1145baudAFSK;RS41S;unknown
AiglonSat-1;;;;;;;unknown
AIM;31304;;2282.500 ;;;;re-entered
AISat;40054;;2259.000 ;437.505 ;FM CW*;DP0AIS;active
AISAT-1;44104;145.825 ;145.825/2259.000;;1k2 AFSK;AISAT;inactive
AISSat-4;;;;;;;unknown
AISTECHSAT-2;43768;;436.730 ;;4k8*/9k6 FSK;;active
AISTECHSAT-3;44103;;436.730 ;;4k8/9k6* FSK;;re-entered
AIST-1;39492;;435.265 ;435.265 ;CW;;re-entered
AIST-2;39133;;435.215 ;435.265 ;FM CW;;inactive
AIST-2D;41465;145.831-145.849;435.3065-435.3235;435.315 ;4k8 PSK CW;;re-entered
AIST-2T-1;67253;;435.792 ;;FM;;unknown
AIST-2T-2;67254;;;;;;unknown
AIST-ST;AIST-ST;;436.995 ;;LoRa;RS86S;unknown
AlainSat-1;62637;;400.650/400.850;2260.000 ;4k8/9k6 FSK;;inactive
Aldebaran-1;;;468.500 ;;LoRa;;failure
ALEXANDER;39144;;2401.200-2431.200;437.425 ;1k2 AFSK;KJ6KRW;re-entered
AlfaCrux;52160;437.225 ;437.100*/437.225;;4k8 FSK;;re-entered
ALICE;39467;;460.xxx;;GFSK;;non-amateur
All-Star/THEIA;39683;;2401.700 ;;256k BPSK;COSGC1AS;unknown
ALPHA;53110;;436.500 ;;9k6 FSK;;inactive
ALMASat-1;38078;;437.465/2407.850;;1k2 FSK;ALMASAT;re-entered
ALSAT-1B;41785;;2233.332 ;;FM;;unknown
ALSAT-1N;41789;;437.650 ;;9k6 FSK;AL1N;inactive
ALSAT-2A;36789;;2266.500 ;;200k BPSK;;unknown
ALSAT-2B;41786;;2266.500 ;;FM;;unknown
Altair;61779;;435.215*/435.615/435.715;;1k2AFSK 4k8BPSK;RS65S;unknown
Al-Farabi-2;43805;;436.500 ;436.500 ;4k8 GMSK CW;UN1GWA;inactive
Al-Munther;63240;;401.175*/436.500 ;;1k2 BPSK FM;ALMTFM;active
AMAN-1;;;401.100 ;;9k6 FSK;;inactive
AmGU-1;44394;;436.250 ;;4k8 mobitex;;re-entered
AmicalSat;46287;;436.100*/2415.300;;1k2*AFSK 9k6 GMSK;RS17S;re-entered
AmurSat;44394;;436.250 ;;4k8 mobitex;;re-entered
ANDE;29664;145.825 ;145.825 ;;1k2 AFSK;ANDE;re-entered
ANDE-2;35694;;145.825 ;;1k2 AFSK;KD4HBO;re-entered
ANDE-2;35693;;145.825 ;;1k2 AFSK;POLLUX;re-entered
ANSAT-1;;;;;;;unknown
ANSER-Leader;;;401.850 ;;FM;;re-entered
ANSER-Follower-1;58018;;401.850 ;;FM;;unknown
ANSER-Follower-2;58019;;401.850 ;;FM;;unknown
ANSER-Leaser-S;62644;;401.850/2204.525;;9k6 FSK;;inactive
ANTELSat;40034;;437.575/2403.000;437.280 ;1k2 AFSK GFSK/MSK CW;CX1SAT;inactive
ANUSAT;34808;;;137.400 ; 1k2 AFSK Carrier;;re-entered
Aoba-VELOX-III;41935;;437.375 ;437.375 ;1k2 AFSK CW;JG6YBW;re-entered
Aoba-VELOX-IV;43940;;437.225 ;;9k6 GMSK;;inactive
AoXiang-1;42735;;436.150*/437.640;;9k6 BPSK;NPUAX1;re-entered
AO-1;214;;144.983 ;144.983 ;CW;;re-entered
AO-2;305;;144.983 ;144.983 ;CW;;re-entered
AO-3;1293;145.975-146.025;144.325-144.375;;SSB CW;;inactive
AO-4;1902;432.145-432.155;144.300-144.310;431.928 ;SSB CW;;re-entered
AO-5;4321;;29.450 ;144.050 ;CW;;inactive
AO-6;6236;145.900-146.000;29.450- 29.550;435.100 ;SSB CW;;inactive
AO-7;7530;145.850-145.950;29.400- 29.500;29.502 ;A;;active
AO-7;7530;432.125-432.175;145.975-145.925;145.970 ;B C;;active
AO-7;7530;;2304.100 ;435.100 ;D(RTTY);;inactive
AO-8;10703;145.850-145.900;29.400- 29.500;29.402 ;SSB CW;;inactive
AO-8;10703;145.900-146.000;435.200-435.100;435.095 ;SSB CW;;inactive
AO-10;14129;435.030-146.180;145.975-145.825;145.810 ;SSB CW;;inactive
AO-13;19216;435.423-435.573;145.975-145.825;145.812 ;SSB CW;;re-entered
AO-16;20439;145.920 ;437.026 ;;FM USB;;inactive
AO-16;20439;145.920 ;437.026 ;2401.143 ;1k2 JAS;PACSAT-11 12;inactive
AO-21;21087;;145.800 ;145.822 ;1k2 BPSK CW;;inactive
AO-24;22654;;145.975 ;2446.540 ;1k2 AFSK;;inactive
AO-27;22825;145.850 ;436.795 ;;1k2 AFSK FM;;inactive
AO-37;26065;145.960/145.980;435.700 ;;9k6 FSK;;inactive
AO-40;26609;;;2401.323 ;400 PSK;;inactive
AO-49;27605;435.275 ;145.825 ;;U/1k2 D/9k6 MSK;;inactive
AO-51;28375;145.920 ;435.300 ;435.150 ;FM;;inactive
AO-51;28375;145.860/145.880;2401.200 ;435.150 ;9k6 FSK;PECHO-11 12;inactive
AO-51;28375;1268.700 ;435.150 ;;9k6 FSK;PACB-11 12;inactive
AO-54;28933;;145.990 ;;FM;;unknown
AO-71;37854;;437.475 ;437.473 ;1k2 AFSK CW;;re-entered
AO-73;39444;435.130-435.150;145.970-145.950;145.935 ;1k2 BPSK SSB;;active
AO-85;40967;435.182 ;145.980 ;145.980 ;FM CTCSS 67.0/200 DUV;;inactive
AO-91;43017;435.250 ;145.960 ;145.960 ;FM* CTCSS 67.0/200 DUV;;active
AO-92;43137;435.350/1267.350;145.880 ;145.880 ;FM CTCSS 67.0/200 DUV;;re-entered
AO-95;43770;435.300/1267.300;145.920 ;145.920 ;FM CTCSS 67.0/200 DUV*;;inactive
AO-109;47311;145.860-145.890;435.790-435.760;435.750 ;1k2 BPSK SSB CW*;;re-entered
AO-123;61781;145.875 ;435.400/436.210/10460.000;;9k6BPSK* QSPK FM* SSDV*;RS64S BJ2CR;active
APEX-ARIES-1;59129;;401.075 ;;FM;;unknown
AprizeSat-1;28372;;;;;;non-amateur
AprizeSat-2;28366;;;;;;non-amateur
AprizeSat-3;35686;;;;;;non-amateur
AprizeSat-4;35684;;;;;;non-amateur
AprizeSat-5;37792;;;;;;non-amateur
AprizeSat-6;37793;;400.591 ;;9k6 GMSK;;non-amateur
AprizeSat-7;39416;;400.585 ;;9k6 GMSK;;non-amateur
AprizeSat-8;39425;;400.553 ;;9k6 GMSK;;non-amateur
AprizeSat-9;40018;;400.552 ;;9k6 GMSK;;non-amateur
AprizeSat-10;40019;;400.573 ;;9k6 GMSK;;non-amateur
APSS-1;46932;;435.100 ;;9k6 GMSK;;unknown
AQUA;27424;;8160.000 ;;;;weather sat
AQT-D;44791;;;;;;re-entered
ARCADE;57485;;437.760 ;;9k6 GFSK;;inactive
ARCE-1A;47616;;2417.000/2449.2815;;BPSK QPSK FSK;;inactive
ARCE-1B;47615;;2417.000/2449.2815;;BPSK QPSK FSK;;inactive
ARCE-1C;47484;;2417.000/2449.2815;;BPSK QPSK FSK;;inactive
ArcCube-01;57205;;437.600 ;;2k4*-9k6 GMSK_USP;RS25S;unknown
ARCSAT;52161;;267.300 ;;FM;;inactive
ARCSTONE;64540;;;;;;unknown
ArcticSat-1;61762;;435.890 ;;2k4/9k6*GMSK_USP SSTV;RS74S;re-entered
ARC-1;40969;;437.565 ;2440.500 ;9k6 1Mbps CW;;re-entered
Arduiqube;47963;;437.125 ;437.125 ;500bdRTTY 500bd FSK CW;;re-entered
ArduSat-1;39412;;437.325 ;437.000 ;9k6 MSK CW;WG9XFC1;re-entered
ArduSat-2;39570;;437.xxx;;9k6 MSK CCSDS;WG9XFC2;re-entered
ArduSat-X;39414;;437.345 ;437.007 ;9k6 MSK CW;WG9XFCX;re-entered
ARGOS-4;54023;;465.988/1.703GHz;;QPSK;;inactive
Argus;;;2403.000-2403.400;437.290 ;1k2 AFSK;;failure
Argus-2;45257;;437.290 ;;9k6 GMSK;;re-entered
Argus-01/02;;;;;UHF LoRa;;unknown
Argus-312;;;;;;;unknown
ARICA-2;68796;;436.830 ;436.830 ;4k8_GMSK CW;JS1YSD;active
ARISSat-1;37772;435.742-435.758;145.938-145.922;145.919 ;FM;;re-entered
ARISSat-1;37772;;145.950 ;;FM SSTV Telemetry;;re-entered
ARISSat-1;37772;;145.918 ;145.919 ;BPSK-1000/CW;RS01S;re-entered
ARISSat-1;37772;;145.939 ;145.939 ;BPSK-400/CW;;re-entered
ARKSAT-1;56311;;435.450 ;;9k6 FSK;;re-entered
Armadillo;44352;;437.525 ;;19k2*/38k4 GMSK;KE5DTW;re-entered
ARQSAT-1;68419;;400.500 ;;9k6_GMSK;;active
ARTSAT1-INVADER;39577;;437.200 ;437.325 ;1k2 AFSK CW;JQ1ZKK;re-entered
ARTSAT2-DESPATCH;40321;;437.325 ;437.325 ;CW;JQ1ZNN;deep space
ARVAKER-2;;;;;;;unknown
ARVAKER-3;;;;;;;unknown
ASELSAT;47441;;436.950 ;;;;unknown
ASRTU-1;61781;145.850*/145.875 ;435.400*/436.210/10460.000;;9k6BPSK* QSPK FM* SSDV*;RS64S BJ2CR;active
ASTRA-HyRAX;68631;;401.475 ;;9k6_GFSK;;unknown
AstroBio;53107;435.600 ;435.600/437.425*;IU0SIA;9k6 FSK;;inactive
Astrocast-0.1;43798;;437.150/2403.000;;1k2 FSK;HB9GSF;active
Astrocast-0.2;44083;;437.175/2406.000;;1k2 FSK;HB9GSF;re-entered
Astrocast-0101;47430;;;;;;unknown
Astrocast-0102;47488;;1.531GHz;;FM;;active
Astrocast-0103;47487;;1.531GHz;;FM;;active
Astrocast-0104;47519;;1.531GHz;;FM;;active
Astrocast-0105;47517;;;;;;unknown
Astrocast-0201;48954;;1.531GHz;;FM;;unknown
Astrocast-0202;48961;;;;;;re-entered
Astrocast-0203;48955;;1.531GHz;;FM;;unknown
Astrocast-0204;48952;;;;;;unknown
Astrocast-0205;48960;;1.531GHz;;FM;;unknown
Astrocast-0301;54370;;1.531GHz;;FM;;re-entered
Astrocast-0302;54369;;1.531GHz;;FM;;re-entered
Astrocast-0303;54368;;1.531GHz;;FM;;re-entered
Astrocast-0304;54367;;1.531GHz;;400 QPSK;;re-entered
Astrocast-0401;55110;;;;;;unknown
Astrocast-0402;55109;;;;;;unknown
Astrocast-0403;55111;;;;;;unknown
Astrocast-0404;55112;;;;;;unknown
ASTROLAND-1;;145.875 ;436.888 ;436.888 ;1k2/2k4 AFSK FM APRS CW;AM2SAT;re-entered
ASTROLAND-2;;145.925 ;436.666 ;436.666 ;1k2/2k4 AFSK FM APRS SSTV CW;AM3SAT;re-entered
AstroLine-1;64887;;;;LoRa;;active
AstroLine-2;64888;;;;LoRa;;active
AstroLine-3;64886;;;;LoRa;;active
AstroLine-4;64889;;;;LoRa;;active
ATENEA;;;;;;;to be launched
Athenoxat-1;41168;;437.485 ;437.485 ;2k4*GMSK 4k8*AFSK CW;ATX1;re-entered
ATHER-1/2;;;;;;;unknown
Atlantis;42737;;436.390 ;;9k6 GMSK;WD8DOX;re-entered
ATL-1;44830;;437.175 ;;12.5k GMSK;;re-entered
AubieSat-1;37854;;437.475 ;;1k2 AFSK CW;;re-entered
Aurora;48956;;400.500 ;;FM;;inactive
AuroraSat;56312;;437.875/2428.000;;1k2/9k6 FSK;;re-entered
AUTcube2;;;437.385 ;437.505 ;1k2AFSK 9k6FSK WSJT;JJ2YTA;unknown
Avion-Kaluga-650;57195;;435.615/435.715;;9k6 DOKA;;unknown
AzaadiSAT;;;437.400 ;;1k2 FSK SSTV LoRa;;re-entered
AzaadiSAT-2;55563;;437.400 ;;1k2 FSK LoRa;AZDSAT;re-entered
AzTechSat-1;45261;;437.300 ;;9k6 GMSK/FSK;;re-entered
A-SEANSAT-PG1;57197;;401.634 ;;2k4 GMSK_USP;ASAT1S;active
BALKAN-1;62611;;401.360/2102.500;;9k6 GMSK;BALKAN;active
BALKAN-2;;;401.360 ;;9k6_GMSK;BALKAN;unknown
BARRY-1;58338;;401.500/2245.000;;9k6 GMSK;B12;re-entered
BAMA-1;;;437.460 ;;2k4 2GFSK 38k4 4GFSK;;failure
BCCSAT-1;48041;;435.635 ;435.635 ;4k8 GMSK CW;HS0W;re-entered
BDSat;52175;;145.850/436.025*;436.025 ;9k6*GFSK CW;OK0BDS;re-entered
BDSat-2;55098;;145.850/436.025;436.025 ;9k6 GFSK CW;OK0BDT;re-entered
BEAK;58612;;;;;;non-amateur
BeaverCube;53770;;401.500 ;;FSK;;re-entered
BeEagleSat;42736;;437.370 ;;9k6 GMSK;ON01TR;re-entered
BEESAT-1;35933;;436.000 ;;4k8/9k6 GMSK;DP0BEE;inactive
BEESAT-2;39136;;435.950 ;435.950 ;4k8 GMSK CW;DP0BEF;re-entered
BEESAT-3;39135;;435.950 ;435.950 ;4k8 GMSK CW;DP0BEG;re-entered
BEESAT-4;41619;;435.950 ;435.950 ;4k8 GMSK CW;DP0BEH;re-entered
BEESAT-5;48083;;435.950 ;;4k8 GMSK;DB0BEI;re-entered
BEESAT-6;48083;;435.950 ;;4k8 GMSK;DB0BEJ;re-entered
BEESAT-7;48084;;435.950 ;;4k8 GMSK;DB0BEK;re-entered
BEESAT-8;48085;;435.950 ;;4k8 GMSK;DB0BEL;unknown
BEESAT-9;44412;;435.950 ;;4k8*/9k6 GMSK;DP0BEM;re-entered
BEESAT-10;;;435.950 ;;1k2 GMSK;;re-entered
BEESAT-11;;;435.950 ;;1k2 GMSK;;re-entered
BEESAT-12;;;435.950 ;;1k2 GMSK;;re-entered
BEESAT-13;;;435.950 ;;1k2 GMSK;;re-entered
BEE-1000;66650;;436.500/2403.500;;4k8 MSK;;active
BELIEFSAT-1;;435.825 ;145.825 ;;1k2 FM;;re-entered
BELL;39142;;2401.200-2431.200;437.425 ;1k2 AFSK;KJ6KRW-1;re-entered
Bevo-2;41314;;437.325 ;;38k4 FSK CW;;inactive
BGS-ARPIT;62461;145.825 ;145.825/145.870;;1k2 AFSK FM APRS SSTV;;re-entered
BGS-ARPIT;62461;;2231.000/2265.500;;300k/525k BPSK;;re-entered
BHUTAN-1;43591;145.825 ;145.825/437.375;437.375 ;APRS CW;JG6YKL;re-entered
BhutanSat;54365;;435.080 ;;1k2 FSK;INDUSR;re-entered
BIFROST;;;;;;;unknown
Binar-1;49272;435.810 ;435.810/437.292;;1k2/19k2GMSK;VK6BUS;re-entered
Binar-2;60956;;437.700 ;437.700 ;1k2/9k6*/19k2/38k4 GFSK CW;;re-entered
Binar-3;60957;;437.850 ;437.850 ;1k2/9k6*/19k2/38k4 GFSK CW;;re-entered
Binar-4;60952;;437.925 ;437.925 ;1k2/9k6*/19k2/38k4 GFSK CW;;re-entered
Bion-M1;39130;;;;;;non-amateur
BIRD-B;42823;;437.375 ;437.372 ;1k2AFSK 9k6GMSK CW;JG6YJS;re-entered
BIRD-G;42821;;437.375 ;437.372 ;1k2AFSK 9k6GMSK CW;JG6YJP;inactive
BIRD-J;42820;;437.375 ;437.372 ;1k2AFSK 9k6GMSK CW;JG6YJO;re-entered
BIRD-M;42822;;437.375 ;437.372 ;1k2AFSK 9k6GMSK CW;JG6YJQ;re-entered
BIRD-N;42824;;437.375 ;437.372 ;1k2AFSK 9k6GMSK CW;JG6YJR;re-entered
BIRD-BT;43591;145.825 ;145.825/437.375;437.375 ;APRS CW;JG6YKL;re-entered
BIRD-MY;43589;145.825 ;145.825/437.375;437.375 ;APRS CW;JG6YKN;re-entered
BIRD-PH;43590;145.825 ;145.825/437.375;437.375 ;APRS CW;JG6YKM;re-entered
BIRD-JPN;44330;;437.375 ;437.375 ;4k8 GMSK CW;JG6YLE;re-entered
BIRD-LKA;44329;;437.375 ;437.375 ;4k8 GMSK CW;JG6YLG;re-entered
BIRD-NPL;44331;;437.375 ;437.375 ;4k8 GMSK CW;JG6YLF;re-entered
BIRDS-4;47927;145.825 ;145.825 ;437.375 ;4k8*FSK APRS CW;JG6YMX;re-entered
BIRDS-4;47929;145.825 ;145.825/437.375;37.375 ;4k8FSK APRS CW;JG6YMY;re-entered
BIRDS-4;47931;145.825 ;145.825 ;437.375 ;1k2AFSK/4k8FSK APRS CW;JG6YMZ;re-entered
BIRDS-5;54534;;145.825/435.375;435.375 ;4k8 GMSK APRS CW;;inactive
BIRDS-5;54535;;145.825/435.375;435.375 ;4k8 GMSK APRS CW;;inactive
BIRDS-5;54536;;145.825/435.375;435.375 ;4k8 GMSK APRS CW;;inactive
BIRDS-X;65729;145.825/435.375;437.375 ;437.375 ;4k8 GMSK APRS CW*;JG6YOW;active
BIROS;41604;;437.525 ;;4k8 GMSK;;inactive
BisonSat;40974;;437.375 ;;9k6 GMSK;N7SKC;active
Blackjack-1;56956;;2264.800 ;;300k FM;;unknown
Blackjack-2;56955;;2264.800 ;;300k BPSK;;unknown
Blackjack-3;56950;;2264.800 ;;300k BPSK;;unknown
Blackjack-4;56952;;2264.800 ;;300k BPSK;;unknown
Black-Kite-1;;;2288.000 ;;;;inactive
Black-Kite-2;68474;;2286.000 ;;38k4 GMSK;;unknown
Black Knight-1;39398;;437.345 ;;;;re-entered
Blue Diamond;42783;;401.150 ;;9k6 FSK;;re-entered
Bluebird-01;61047;;439.500 ;;2k4 GFSK;;inactive
Bluebird-02;61048;;435.900 ;;2k4 GFSK;;inactive
Bluebird-03;61045;;434.100 ;;2k4 GFSK;;inactive
Bluebird-04;61049;;432.300 ;;2k4 GFSK;;inactive
Bluebird-05;61046;;430.500 ;;2k4 GFSK;;inactive
Bluebird-06;67232;;435.000 ;;19k2 GFSK;;inactive
Bluebird-07;68765;;435.000 ;;19k2 GFSK;;re-entered
Bluebird-08;69589;;439.500 ;;2k4 FSK;;unknown
Bluebird-09;69590;;434.100 ;;2k4 FSK;;unknown
Bluebird-10;69591;;439.500 ;;2k4 FSK;;unknown
BlueBon;62688;;400.850 ;;FM;;unknown
BlueWalker-3;53807;;437.500/2210.000;;2k4*/9k6 FSK;;inactive
Bobcat-1;46922;;436.600 ;;9k6/38k4/57k6* GMSK;BOBCAT;re-entered
BOTAN;65942;;145.825/437.375*;437.375 ;1k2AFSK 4k8*GMSK APRS CW*;JS1YPT;re-entered
BOTSAT-1;63216;;401.360 ;;4k8 GMSK;BOTSAT;active
BO-47;27422;;145.840 ;;400 BPSK;;inactive
BO-48;27422;;435.270 ;;400 BPSK;;inactive
BO-102;44443;145.900 ;435.690 ;435.715 ;V/U FM CW;;re-entered
BRAC;42823;;437.375 ;437.372 ;1k2AFSK 9k6GMSK CW;JG6YJS;re-entered
BRICSAT2;44355;28.120/145.825;145.825/435.350/437.605*;;1k2/9k6* FSK;USNAP1;re-entered
BRICSAT-P;40655;28.120;435.350;437.975;9k6 FSK;BRCSAT;re-entered
BRITE-AUSTRIA;39091;;145.890/437.365;2234.400 ;32K-256K BPSK;;inactive
BRITE-PL;39431;;437.365/2234.400;145.890 ;32K-256K;;inactive
BRO-1;44495;;;;;;unknown
BRO-2;46940;;;;;;re-entered
BRO-3;46944;;;;;;re-entered
BRO-4;49066;;401.735 ;;9k6 FSK;;re-entered
BRO-5;51061;;401.735 ;;4k8 FSK;;inactive
BRO-6;52422;;401.735 ;;9k6 FSK;;active
BRO-7;52174;;401.735 ;;9k6 FSK;;re-entered
BRO-8;55011;;401.735 ;;9k6 FSK;;inactive
BRO-9;56185;;401.735 ;;9k6 FSK;;inactive
BRO-10;58331;;401.735/2260.500;;9k6 FSK;;inactive
BRO-11;58264;;401.735/2260.500;;9k6 FSK;;inactive
BRO-12;59107;;401.735 ;;9k6 FSK;;inactive
BRO-13;59108;;401.735 ;;9k6 FSK;;active
BRO-14;60551;;401.735 ;;9k6 FSK;;active
BRO-15;60553;;401.735 ;;9k6 FSK;;active
BRO-16;62654;;401.735/2260.500;;4k8/9k6* FSK;;inactive
BRO-17;66672;;401.735 ;;4k8 FSK;;inactive
BRO-18;64550;;401.735/2260.500;;4k8/9k6* FSK;;active
BRO-19;;;401.735 ;;4k8/9k6*FSK;;active
BRO-20;66674;;401.735 ;;4k8 FSK;;inactive
BRO-21;69007;;401.735 ;;4k8 FSK;;active
BRO-22;69504;;401.735 ;;4k8*/9k6 FSK;;active
BSUSat-1;43666;436.200 ;436.200/436.990*;;4k8/9k6* GMSK;EU10S;re-entered
BSUSat-2;57175;436.200 ;436.990 ;;4k8/9k6* GMSK;EU11S;active
Buccaneer-MM;63245;;400.800 ;;9k6 FSK;;inactive
BugSat-1;40014;;437.445 ;;9k6 GMSK;LU7AA;inactive
BusanSat;68989;;2261.950 ;;38k4_FSK FM;;active
BY70-1;41909;145.920 ;436.200 ;;9k6 BPSK FM;;re-entered
BY70-2;45857;;436.200 ;;9k6 BPSK;;re-entered
BY70-3;46839;;437.600 ;;9k6 BPSK;NPUBY3;re-entered
CADRE;41475;;437.485/3404.000;;9k6 GMSK 1Mbit OQPSK;;re-entered
CAERUS;;;437.600 ;;1k2 AFSK;KJ6FIX;unknown
CANVAS;68635;;437.250/2405.300;;1k2AFSK 9k6*GMSK;LASP;active
CANX-1;27847;;437.880 ;;1k2 AFSK;VA3SFL;inactive
CANX-2;32790;;437.478 ;;GMSK;VA3SFL;inactive
CANX-2;32790;;2200.000/2407.650;;32K-256K BPSK;VA3SFL;inactive
CANX-3A;39092;;145.890 ;145.890 ;CW;;inactive
CANX-3B;39091;;145.890/437.365;2234.400 ;32K-256K BPSK;;inactive
CANX-4;40055;;145.890/2234.400;437.365 ;32K-256K BPSK;;inactive
CANX-5;40056;;145.890/2234.400;437.365 ;32K-256K BPSK;;inactive
Canyval-X 1/2;;;435.000 ;435.000 ;9k6 MSK;;unknown
CANYVAL-C1;;;436.330 ;;4k8 MSK;;re-entered
CANYVAL-C2;;;437.500 ;;4k8 MSK;;re-entered
Capella-17;;;;;;;unknown
CAPE-1;31130;;435.245 ;435.248 ;1k2 AFSK;K5USL;inactive
CAPE-2;39382;145.825 ;145.822/437.325;145.825 ;1k2 AFSK CW Voice;W5UL;re-entered
CAPE-3;47309;;145.825/437.325*;;1k2*AFSK 9k6 FSK;W5UL;re-entered
CapSat-1;;;;;;;unknown
CARBSAR;;;2243.333 ;;FM;;unknown
CAS500-1;47932;;2265.500 ;;100k BPSK;;unknown
CAS500-2;;;;;;;unknown
CAS500-3;66655;;2236.689/8210.000;;FM;;unknown
CASAA-Sat;;145.900 ;436.500 ;;9k6 BPSK;CASAA;failure
CAS-1;36122;145.925-145.975;435.765-435.715;;SSB inverting;BJ1SA-11 12;inactive
CAS-1;36122;145.825 ;435.675 ;;FM;;inactive
CAS-1;36122;;435.790 ;435.790 ;CW;BJ1SA;active
CAS-2A1/2A2;;;;;;;unknown
CAS-2T;41847;145.925 ;435.615 ;435.710 ;FM CW*;CAS2T;inactive
CAS-3A;40903;435.030-435.050;145.685-145.665;145.640/145.660;9k6/19k2 GMSK/CW*;BJ1SB;re-entered
CAS-3B;40911;435.090-435.110;145.750-145.730;145.705/145.725;9k6/19k2 GMSK/CW*;BJ1SC;re-entered
CAS-3C;40906;435.150-435.170;145.815-145.795;145.770/145.790;9k6/19k2 GMSK/CW*;BJ1SD;re-entered
CAS-3D;40907;435.210-435.230;145.880-145.860;145.835/145.855;9k6/19k2 GMSK/CW*;BJ1SE;re-entered
CAS-3E;40909;435.270-435.290;145.935-145.915;145.890/145.910;9k6 GMSK/CW*;BJ1SF;re-entered
CAS-3F;40910;435.330-435.350;146.000-145.980;145.955/145.975;9k6 GMSK/CW*;BJ1SG;re-entered
CAS-3G;40912;;145.475*/437.950;;9k6* GMSK;BJ1SH;re-entered
CAS-3H;40908;145.825/145.875;144.390/437.225*;437.200;1k2/4k8*/9k6 FSK APRS FM;BJ1SI;active
CAS-3I;40900;;437.300;;9k6 GFSK;BJ1SJ;re-entered
CAS-4A;42761;435.210-435.230;145.880-145.860;;SSB*;;re-entered
CAS-4A;42761;;145.835 ;145.855 ;4k8 GMSK CW;BJ1SK;re-entered
CAS-4B;42759;435.270-435.290;145.935-145.915;;SSB*;;re-entered
CAS-4B;42759;;145.890 ;145.910 ;4k8 GMSK CW;BJ1SL;re-entered
CAS-5A;54684;145.820 ;435.540 ;;VHF/UHF SSB;;re-entered
CAS-5A;54684;145.925 ;435.600 ;;VHF/UHF FM;;re-entered
CAS-5A;54684;145.975 ;435.650 ;;4k8 GMSK image*data;CAS5A;re-entered
CAS-5A;54684;;;435.570 ;UHF_CW;BJ1SO;re-entered
CAS-5A;54684;21.400 ;29.490 ;;HF/HF SSB;;re-entered
CAS-5A;54684;21.435 ;435.505 ;;HF/UHF SSB;;re-entered
CAS-5A;54684;;;29.465 ;HF_CW;;re-entered
CAS-5B;;;;435.720 ;UHF_CW;;re-entered
CAS-6;44881;435.270-435.290;145.935-145.915;;SSB;;inactive
CAS-6;44881;;145.890 ;;4k8 GMSK;BJ1SO;inactive
CAS-6;44881;;145.910 ;145.910 ;CW;BJ1SV;inactive
CAS-7A;;21.245-21.275;29.465-29.435;;HF/HF SSB;;to be launched
CAS-7A;;;;29.425 ;CW;;to be launched
CAS-7A;;21.3125-21.3275;435.3725-435.3575;;HF/UHF SSB;;to be launched
CAS-7A;;;;435.430 ;CW;;to be launched
CAS-7A;;145.865-145.895;435.415-435.385;;VHF/UHF SSB;;to be launched
