37734,"CZ-2C DEB",DEB,PRC,,JSC,2011-07-06,0000-00-00
37735,"CZ-2C DEB",DEB,PRC,,JSC,2011-07-06,0000-00-00
37736,"STS 135",,US,"Space shuttle Atlantis (STS 135 mission) is the final flight of the shuttle program, STS-135, a 12-day mission to the International Space Station. Commander Chris Ferguson is leading a skeleton crew of four on Atlantis' STS-135 flight. He's joined by pilot Doug Hurley and mission specialists Rex Walheim and Sandy Magnus. Other shuttle missions over the years have typically carried six or seven spaceflyers, but NASA wanted to use every bit of available space to pack extra cargo on this last drop-off mission to the station. The astronauts will deliver about 9,500 pounds (4,318 kilograms) of cargo to the station. Atlantis is also delivering several different science experiments, one of which—the Robotic Refueling Mission—is an attempt to demonstrate a way to refuel satellites robotically on orbit. In addition, Atlantis is also carrying two iPhone 4 smartphones loaded with apps to help astronauts perform experiments in space. This represents the first time iPhones have ever gone to space. Atlantis will chase the station down for a while, finally docking with the US$100 billion orbiting lab on Sunday (July 10). The shuttle is scheduled to return to Earth for the final time on July 20.",AFETR,2011-07-08,2011-07-21
37737,"TIANLIAN 1-02",,PRC,"TIANLIAN 1-02 is the second Tianlian 1 data relay satellite, joining a similar craft launched in April 2008. The satellites are part of a network to increase the coverage of tracking stations for Chinese space missions across the globe.",XSC,2011-07-11,0000-00-00
37738,"CZ-3C R/B",RB,PRC,,XSC,2011-07-11,2011-10-26
37739,"GLOBALSTAR M083",,GLOB,"This is one of the six fresh spacecrafts for Globalstar's mobile communications satellite fleet deployed by a Russian Soyuz rocket, propping up the company's degraded two-way voice service for more than 400,000 subscribers around the world. The successful launch continued Globalstar's campaign to replace aging satellites launched more than a decade ago. The satellite, weighing 1,543 pounds (700 kg) at launch, will enter Globalstar's constellation circling a few hundred miles above Earth. Thales Alenia Space assembled the satellites in Rome and built their communications equipment in Toulouse, France. U.S.-based Globalstar Inc. provides mobile satellite telephone and data transmission services to customers in more than 120 countries.",TTMTR,2011-07-13,0000-00-00
37740,"GLOBALSTAR M088",,GLOB,"This is one of the six fresh spacecrafts for Globalstar's mobile communications satellite fleet deployed by a Russian Soyuz rocket, propping up the company's degraded two-way voice service for more than 400,000 subscribers around the world. The successful launch continued Globalstar's campaign to replace aging satellites launched more than a decade ago. The satellite, weighing 1,543 pounds (700 kg) at launch, will enter Globalstar's constellation circling a few hundred miles above Earth. Thales Alenia Space assembled the satellites in Rome and built their communications equipment in Toulouse, France. U.S.-based Globalstar Inc. provides mobile satellite telephone and data transmission services to customers in more than 120 countries.",TTMTR,2011-07-13,0000-00-00
37741,"GLOBALSTAR M091",,GLOB,"This is one of the six fresh spacecrafts for Globalstar's mobile communications satellite fleet deployed by a Russian Soyuz rocket, propping up the company's degraded two-way voice service for more than 400,000 subscribers around the world. The successful launch continued Globalstar's campaign to replace aging satellites launched more than a decade ago. The satellite, weighing 1,543 pounds (700 kg) at launch, will enter Globalstar's constellation circling a few hundred miles above Earth. Thales Alenia Space assembled the satellites in Rome and built their communications equipment in Toulouse, France. U.S.-based Globalstar Inc. provides mobile satellite telephone and data transmission services to customers in more than 120 countries.",TTMTR,2011-07-13,0000-00-00
37742,"GLOBALSTAR M085",,GLOB,"This is one of the six fresh spacecrafts for Globalstar's mobile communications satellite fleet deployed by a Russian Soyuz rocket, propping up the company's degraded two-way voice service for more than 400,000 subscribers around the world. The successful launch continued Globalstar's campaign to replace aging satellites launched more than a decade ago. The satellite, weighing 1,543 pounds (700 kg) at launch, will enter Globalstar's constellation circling a few hundred miles above Earth. Thales Alenia Space assembled the satellites in Rome and built their communications equipment in Toulouse, France. U.S.-based Globalstar Inc. provides mobile satellite telephone and data transmission services to customers in more than 120 countries.",TTMTR,2011-07-13,0000-00-00
37743,"GLOBALSTAR M081",,GLOB,"This is one of the six fresh spacecrafts for Globalstar's mobile communications satellite fleet deployed by a Russian Soyuz rocket, propping up the company's degraded two-way voice service for more than 400,000 subscribers around the world. The successful launch continued Globalstar's campaign to replace aging satellites launched more than a decade ago. The satellite, weighing 1,543 pounds (700 kg) at launch, will enter Globalstar's constellation circling a few hundred miles above Earth. Thales Alenia Space assembled the satellites in Rome and built their communications equipment in Toulouse, France. U.S.-based Globalstar Inc. provides mobile satellite telephone and data transmission services to customers in more than 120 countries.",TTMTR,2011-07-13,0000-00-00
37744,"GLOBALSTAR M089",,GLOB,"This is one of the six fresh spacecrafts for Globalstar's mobile communications satellite fleet deployed by a Russian Soyuz rocket, propping up the company's degraded two-way voice service for more than 400,000 subscribers around the world. The successful launch continued Globalstar's campaign to replace aging satellites launched more than a decade ago. The satellite, weighing 1,543 pounds (700 kg) at launch, will enter Globalstar's constellation circling a few hundred miles above Earth. Thales Alenia Space assembled the satellites in Rome and built their communications equipment in Toulouse, France. U.S.-based Globalstar Inc. provides mobile satellite telephone and data transmission services to customers in more than 120 countries.",TTMTR,2011-07-13,0000-00-00
37745,"SL-26 R/B",RB,CIS,,TTMTR,2011-07-13,2011-07-13
37746,"GSAT 12",,IND,"GSAT-12 is an Indian communications satellite being realised as replacement INSAT-3B. The satellite carries 12 Extended C-band transponders and is positioned at 83º East longitude colocated with Insat-2E and Insat-4A with a mission life of 7 years.",SRI,2011-07-15,0000-00-00
37747,"PSLV R/B",RB,IND,,SRI,2011-07-15,0000-00-00
37748,"SES 3",,US,"Built by Orbital Sciences Corp. of Virginia, SES 3 is beginning a 15-year mission to deliver educational, international and high-definition programming across the United States and the Caribbean for SES World Skies. It's the second of three similar spacecraft launched for SES World Skies, following a Proton flight with SES 1 last year and the planned launch of SES 2 on an Ariane 5 rocket in August or September. SES 3 will replace the aging AMC 1 spacecraft launched on an Atlas 2A rocket in 1996. After a series of thruster firings to guide itself to its final orbital post, SES 3 will begin service from 103 degrees west longitude. The craft's communications payload includes 24 C-band and 24 Ku-band transponders for traditional television broadcast programming and mobile data transmission, broadband Internet and private networks, according to SES World Skies.",TTMTR,2011-07-15,0000-00-00
37749,"KAZSAT 2",,KAZ,"KazSat 2 is a kazakh communication satellite, features 12 Ku-band transponders for fixed communications and 4 Ku-band transponders for TV-transmissions and is intended for telecast, fixed satellite communication and data transmission for Kazakhstan and central asia. It was ordered in 2006 for a launch in 2009. It was to supplement the KazSat 1 satellite, but will now replace Kazsat 1 due to the complete loss of the first satellite.",TTMTR,2011-07-15,0000-00-00
37750,"BREEZE-M DEB (TANK)",DEB,CIS,,TTMTR,2011-07-15,0000-00-00
37751,"BREEZE-M R/B",RB,CIS,,TTMTR,2011-07-15,0000-00-00
37752,PSSC-2,,US,,AFETR,2011-07-08,2011-12-08
37753,"NAVSTAR 66 (USA 232)",,US,"Known as the GPS 2F-2 satellite, this newest GPS satellite will take the place of the GPS 2A-11 spacecraft that just celebrated its 20th birthday in orbit, exceeding the the wildest expectations for longevity. That old craft was deployed by a Delta 2 rocket from Cape Canaveral on July 3, 1991, during the heydays of launching GPS satellites at a fast and furious rate. The newest breed, called GPS Block 2F, is the most advanced yet fielded. Ground controllers expect to have the GPS 2F-2 satellite checked out and ready for service about 30 days after launch. It will occupy the Plane D, Slot 2A location of the network.",AFETR,2011-07-16,0000-00-00
37754,"DELTA 4 R/B",RB,US,,AFETR,2011-07-16,0000-00-00
37755,"SPEKTR R",,CIS,"SPEKTR-R is long-delayed radio telescope designed to help astronomers see deeper into supermassive black holes, obtain views of collapsed stars and better measure the influence of dark energy on the cosmos. The craft's flight path will naturally shift due to the influence of the moon's gravity over the course of the five-year mission. It will take Spektr-R up to nine days to go around the Earth in its egg-shaped orbit. Spektr-R will next extend two solar arrays and unfurl its flower-like dish receiver antenna to a diameter of 10 meters, or almost 33 feet. It is comprised of 27 carbon fiber petals that take up to two hours to fully deploy. The Spektr-R satellite is one element of an international network of observatories in a project called RadioAstron. When linked with ground-based telescopes across the globe, Spektr-R will facilitate unprecedented views into black holes that form the centers of galaxies.",TTMTR,2011-07-18,0000-00-00
37756,"SL-23 DEB",DEB,CIS,,TTMTR,2011-07-18,0000-00-00
37757,"SL-23 DEB",DEB,CIS,,TTMTR,2011-07-18,2011-08-01
37758,"SL-23 R/B",RB,CIS,,TTMTR,2011-07-18,2011-08-08
37759,"SL-23 DEB",DEB,CIS,,TTMTR,2011-07-18,2011-08-03
37760,"SL-23 DEB",DEB,CIS,,TTMTR,2011-07-18,2011-08-03
37761,"SL-23 DEB",DEB,CIS,,TTMTR,2011-07-18,2011-08-03
37762,"DELTA 1 DEB (YO)",DEB,US,,AFETR,1978-01-26,0000-00-00
37763,"BEIDOU IGSO 4",,PRC,"BEIDOU IGSO 4 is the ninth operational Beidou satellite launched since 2007 and the second Chinese navigation payload shot into orbit this year. More satellites will be launched through 2012 to expand the Beidou network's coverage throughout the Asia-Pacific region. The Beidou satellite network will eventually consist of 35 spacecraft in orbit providing global navigation and positioning coverage by 2020. The satellite constellation, also known as Compass, is designed to provide precise navigation, timing and messaging services. It is China's counterpart to the U.S. Air Force's Global Positioning System, Russia's Glonass satellite fleet and Europe's Galileo program. The best service will be available to Chinese military and civil government users. Positioning information with an accuracy of 10 meters, or about 33 feet, will be released to the public worldwide.",XSC,2011-07-26,0000-00-00
37764,"CZ-3A R/B",RB,PRC,,XSC,2011-07-26,2012-03-03
37765,SJ-11-02,,PRC,"SJ-11-02 is a satellite developed by China Space Co., Ltd. under the China Aerospace Science and Technology Corporation, used to conduct scientific experiments in space.",JSC,2011-07-29,0000-00-00
37766,"CZ-2C R/B",RB,PRC,,JSC,2011-07-29,0000-00-00
37767,"CZ-2C DEB",DEB,PRC,,JSC,2011-07-29,0000-00-00
37768,"CZ-2C DEB",DEB,PRC,,JSC,2011-07-29,0000-00-00
37769,"CZ-2C DEB",DEB,PRC,,JSC,2011-07-29,0000-00-00
37770,"CZ-2C DEB",DEB,PRC,,JSC,2011-07-29,0000-00-00
37771,"ISS DEB",DEB,ISS,,TTMTR,1998-11-20,2011-09-21
37772,ARISSAT-1,,ISS,"ARISSat-1/KEDR is a satellite designed and built by amateur radio operators to specifically interest students in scientific and technological careers. Through the use of ham radio equipment, students and teachers should be able to access and utilize the satellite from a classroom environment with minimal set up.     ARISSat-1/KEDR is a cooperative effort between AMSAT, ARISS (Amateur Radio on the International Space Station,) RSC-Energia (The Russian Space Agency) and NASA. The design, development and construction of the satellite was done by AMSAT volunteers. Original plans called for the satellite to be housed inside an old Russian spacesuit, but when the suit became unavailable, a spaceframe was developed to house the radio equipment and solar panels. The new satellite was named ARISSat-1/KEDR. Another name for the spacecraft is RadioSkaf-V. The transmitted callsign will be RS01S.    The mission was specifically designed as an education-based satellite.     Some of its broadcast features include a voice identification, voice, digital and morse code telemetry, stored image and on-board camera transmissions via Slow Scan TV and digital telemetry from a Russian science experiment that will measure vacuum in earth's lower atmosphere. Other aspects of the mission include CW (Morse code) and voice message contests to interest students in participating along with stored images submitted by students all over the world as part of its payload.",TTMTR,1998-11-20,2012-01-04
37773,JUNO,,US,,AFETR,2011-08-05,0000-00-00
37774,"ATLAS 5 CENTAUR R/B",RB,US,,AFETR,2011-08-05,0000-00-00
37775,"ASTRA 1N",,SES,"ASTRA 1N spacecraft is a satellite for European operator SES ASTRA. The satellite will be initially positioned in geosynchronous orbit at 28.2 degrees east longitude to serve the United Kingdom and Ireland. Then the satellite will move to a permanent location at 19.2 degrees east for the bulk of its 15-year service life. From its second position, ASTRA 1N will provide direct-to-home digital and high-definition television broadcasting to Germany, France and Spain, according to SES ASTRA, the craft's operator based in Luxembourg. The spacecraft's communications payload features 52 active Ku-band transponders. Its solar panels will stretch more than 130 feet (39.6 m) across when fully extended in orbit. Astrium manufactured the ASTRA 1N satellite based on the company's Eurostar E3000 spacecraft bus. The satellite is designed to generate at least 13 kilowatts of power at the end of its service life.",FRGUI,2011-08-06,0000-00-00
37776,BSAT-3C,,JPN,"The BSAT 3C/JCSAT 110R is a Japanese satellite. The spacecraft is designed for a 15-year tandem mission for two Japanese communications firms. Known as BSAT 3c and JCSAT 110R, the satellite was built by Lockheed Martin Corp. based on the A2011A platform. Broadcasting Satellite System Corp., or B-SAT, and SKY Perfect JSAT Corp. will use the BSAT 3c/JCSAT 110R spacecraft on separate missions. Both companies are based in Tokyo. B-SAT will use the spacecraft for a television broadcasting mission. B-SAT's largest shareholder is the Japanese broadcaster NHK. The rest of the craft's capacity will be managed by SKY Perfect JSAT for other telecommunications services, including direct digital television programming. The BSAT 3c/JCSAT 110R satellite is heading for an operational position in geosynchronous orbit along the equator at 110 degrees east longitude. It carries 24 Ku-band transponders split between its two operators.",FRGUI,2011-08-06,0000-00-00
37777,"ARIANE 5 R/B",RB,FR,,FRGUI,2011-08-06,0000-00-00
37778,"ARIANE 5 DEB (SYLDA)",DEB,FR,,FRGUI,2011-08-06,0000-00-00
37779,"PAKSAT 1R",,PAKI,"PakSat 1R replaces Pakistan's aging national communications satellite launched in 1996. Stationed at 38 degrees east longitude, PakSat 1R will provide communications and broadcasting services to Pakistan and neighboring regions for at least 15 years. The satellite carries 18 Ku-band and 12 C-band transponders, according to Pakistan's Space and Upper Atmospheric Research Commission, or SUPARCO. SUPARCO is Pakistan's national space agency, which fields the government's Earth observation and communications satellites. PakSat 1R was built by the China Academy of Space Technology and is based on the DFH-4 spacecraft platform. China has reached agreements to build DFH-4 communications satellites for several non-traditional players in the space industry, including Pakistan, Nigeria, Venezuela, Laos and Bolivia.",XSC,2011-08-11,0000-00-00
37780,"CZ-3B R/B",RB,PRC,,XSC,2011-08-11,2011-12-21
37781,"HAIYANG 2A",,PRC,"HAIYANG 2A is a Chinese ocean observation satellite. China says Haiyang 2A will aid the supervision and survey of the maritime environment, helping prevent potential disasters at sea and contributing to marine weather forecasts. The satellite features upgrades over two earlier ocean observing craft launched by China in 2002 and 2007. Haiyang 2A will study dynamic ocean environments such as sea surface winds, wave height and water temperatures. Its instruments include a microwave sensor, a radiometer and an altimeter.",TSC,2011-08-15,0000-00-00
37782,"CZ-4B R/B",RB,PRC,,TSC,2011-08-15,0000-00-00
37783,"ATLAS 5 DEB",DEB,US,,AFETR,2011-05-07,2011-08-17
37784,"COSMOS 382 DEB",DEB,CIS,,TTMTR,1970-12-02,0000-00-00
37785,"COSMOS 1461 DEB",DEB,CIS,,TTMTR,1983-05-07,2012-05-01
37786,"ERS 5 DEB",DEB,US,,AFWTR,1963-05-09,2011-11-09
37787,"BREEZE-M DEB (ADAPTOR)",DEB,CIS,,TTMTR,2011-07-15,0000-00-00
37788,EDUSAT,,IT,"EduSat is a microsatellite built by the University of Rome.",OREN,2011-08-17,0000-00-00
37789,"NIGERIASAT 2",,NIG,"NigeriaSat 2, which weighed approximately 600 pounds (272 kg) at launch, will provide high resolution maps of Nigerian territory, monitor Nigerian crops to ensure the security of the nation's food supply. The craft's imager will snap photos with a resolution of 8.2 feet (2.5 m), sharp enough to spot roads, homes, fields and keep track of floods, droughts, earthquakes and other natural disasters. Imagery from NigeriaSat 2 will also contribute to urban planning in Nigeria, Africa's most populated country. The spacecraft is designed to operate for seven years in orbit.",OREN,2011-08-17,0000-00-00
37790,"NIGERIASAT X",,NIG,"NigeriaSat X was built under a three-year training program between SSTL and Nigeria. More than two dozen Nigerian engineers helped construct and test the 220-pound (100-kg) Earth observation spacecraft at SSTL headquarters.",OREN,2011-08-17,0000-00-00
37791,RASAT,,TURK,"RASAT is the first Earth observation satellite designed and built in Turkey. The 205-pound (93-kg) RASAT payload features a camera capable of a peak resolution of about 25 feet (7.6 m) from the craft's 430-mile (692-km)-high orbit. Owned by the publicly-funded Space Technologies Research Institute, RASAT is designed for a three-year life in space. Its primary objectives are to advance Turkish space technology and know-how and observe natural and manmade disasters, monitor coastline changes and pollution, detect illegal settlements and urban land changes, and update existing maps.",OREN,2011-08-17,0000-00-00
37792,"APRIZESAT 5",,US,,OREN,2011-08-17,0000-00-00
37793,"APRIZESAT 6",,US,,OREN,2011-08-17,0000-00-00
37794,"SICH 2",,CIS,"SICH 2 is a remote sensing satellite. Built by Yuzhnoye, a leading Ukrainian aerospace contractor, Sich 2 will obtain medium-resolution images of Earth during its mission of at least five years. Such imaging products will be useful in monitoring the environment and land use planning.",OREN,2011-08-17,0000-00-00
37795,"BPA-2/SL-24 R/B",RB,CIS,,OREN,2011-08-17,0000-00-00
37796,"SL-24 DEB",DEB,CIS,,OREN,2011-08-17,0000-00-00
37797,"SL-24 DEB",DEB,CIS,,OREN,2011-08-17,2016-03-03
37798,"EXPRESS AM-4",,CIS,"The Express AM4 spacecraft, built by EADS Astrium, will provide communications coverage over Russia and neighboring countries for the next 15 years. The satellite will be operated by the Russian Satellite Communications Co., the country's state civil satellite operator. The spacecraft is based on Astrium's Eurostar E3000 satellite platform. Express AM4 is the largest Express satellite ever ordered by Russia and the most powerful satellite ever built in Europe with 16 kilowatts of electrical generation capability, according to Astrium. The platform carries 63 transponders in C-band, Ku-band, Ka-band and L-band. Its 12 communications antennas will reach a swath of the globe stretching across Russia from the Pacific Ocean to Eastern Europe.   <br><font color=""red""><b>Update: Russia has lost contact with Express AM4 hours after its launch into orbit.</b></font>",TTMTR,2011-08-17,2012-03-25
37799,"BREEZE-M R/B",RB,CIS,,TTMTR,2011-08-17,0000-00-00
37800,"BREEZE-M DEB (TANK)",DEB,CIS,,TTMTR,2011-08-17,2012-09-12
37801,"GRAIL A",,US,"By precisely measuring the distance between GRAIL A and GRAIL B as they orbit the moon—and thus the subtle effects of the moon's gravity as they sail over visible and sub-surface geologic structures—scientists will be able to determine the nature of the moon's enigmatic core and perhaps confirm or refute theories about how the moon formed some 4.5 billion years ago. It also may help inspire school kids to take more of an interest in science. Each satellite is equipped with four cameras sponsored by former shuttle astronaut Sally Ride's science education company that can be used by students around the world to photograph the lunar surface.",AFETR,2011-09-10,2012-12-17
37802,"GRAIL B",,US,"By precisely measuring the distance between GRAIL A and GRAIL B as they orbit the moon—and thus the subtle effects of the moon's gravity as they sail over visible and sub-surface geologic structures—scientists will be able to determine the nature of the moon's enigmatic core and perhaps confirm or refute theories about how the moon formed some 4.5 billion years ago. It also may help inspire school kids to take more of an interest in science. Each satellite is equipped with four cameras sponsored by former shuttle astronaut Sally Ride's science education company that can be used by students around the world to photograph the lunar surface.",AFETR,2011-09-10,2012-12-17
37803,"DELTA 2 R/B",RB,US,,AFETR,2011-09-10,0000-00-00
37804,"CHINASAT 1A",,PRC,"CHINASAT 1A is a Chinese communications satellite, potentially designed to relay messages between Chinese military forces. The satellite will provide high-quality voice communication, broadcast and data transmission services for users across China. Western analysts believe Chinasat 1A will serve the Chinese military. Xinhua reported the spacecraft was manufactured by the China Aerospace Science and Technology Corp. The satellite could be based on the DFH-4 spacecraft bus, China's most powerful standardized platform for communications missions.",XSC,2011-09-17,0000-00-00
37805,"CZ-3B R/B",RB,PRC,,XSC,2011-09-17,2012-02-07
37806,"COSMOS 2473",,CIS,"Cosmos-2473 is reported to be a new military relay satellite. It is believed to be a satellite of a new type, identified as Garpun (Harpoon), which was developed to replace older Geizer satellites of the Potok system. This system was built to relay information from reconnaissance satellites in real time. The last Geizer satellite, Cosmos-2371 (26394), was launched in July 2000 and stopped operations in 2009.",TTMTR,2011-09-20,0000-00-00
37807,"BREEZE-M R/B",RB,CIS,,TTMTR,2011-09-20,0000-00-00
37808,"BREEZE-M DEB (TANK)",DEB,CIS,,TTMTR,2011-09-20,0000-00-00
37809,"SES 2",,SES,"SES 2 is one of three virtually identical satellites built by Orbital for SES and launched in 2010 and 2011. The satellite target position is at 87 degrees west longitude, where its 48 C-band and Ku-band transponders will reach customers across North America. The U.S. Air Force's Commercially Hosted Infrared Payload, or CHIRP, is a piggyback instrument aboard SES 2. It will demonstrate infrared detection technologies from geosynchronous orbit for missile warning applications. The Air Force plans to activate the CHIRP experiment about 30 days after launch, then begin an experimentation phase. It features a wide field-of-view staring sensor to pick up infrared signatures of missile plumes, explosions and fires.",FRGUI,2011-09-21,0000-00-00
37810,"ARABSAT 5C",,AB,"ARABSAT 5C is a communications satellite for broadcasting and Internet services. The satellite is destined for an orbital slot 22,300 miles (35,888 km) over the equator at 20 degrees east longitude. The satellite's mission is to provide broadcasting, telephony, professional communications, Internet routing, VSAT and interactive services across the Middle East and Africa.",FRGUI,2011-09-21,0000-00-00
37811,"ARIANE 5 R/B",RB,FR,,FRGUI,2011-09-21,0000-00-00
37812,"ARIANE 5 DEB (SYLDA)",DEB,FR,,FRGUI,2011-09-21,2015-09-19
37813,"IGS 6A",,JPN,"IGS 6A is a secret Japanese satellite, built by Mitsubishi Electric Corp., circling Earth in a sun-synchronous orbit with an altitude of more than 300 miles. The spacecraft was a more than $500 million payload outfitted with an optical camera and telescope to supply imagery to the Japanese government for intelligence, defense and civilian remote sensing applications. The spacecraft will become an operational member of Japan's optical spy satellite fleet.",TNSTA,2011-09-23,0000-00-00
37814,"H-2A R/B",RB,JPN,,TNSTA,2011-09-23,0000-00-00
37815,"H-2A DEB",DEB,JPN,,TNSTA,2011-09-23,2013-01-12
37816,"EUTE 7 WEST A (AB 7)",,EUTE,"Atlantic Bird 7 will be operated from 7 degrees west, an orbital slot that Eutelsat operates in partnership with Egypt's Nilesat, which has three satellites at that location. The satellite is a Eurostar 3000 platform built by Astrium Satellites of Europe. It has a Middle East-North Africa beam with 44 Ku-band transponders, plus a separate beam with up to 12 transponders for North-West Africa. It is designed to deliver 12 kilowatts of power to its payload at the end of its 15-year service life.",SEAL,2011-09-24,0000-00-00
37817,"BLOCK DM-SL R/B",RB,SEAL,,SEAL,2011-09-24,0000-00-00
37818,"TACSAT 4",,US,"TACSAT 4 is a U.S. Navy satellite flying in a unique, gravitationally-stable orbit ranging from 400 miles (644 km) high to more than 7,300 miles (11,748 km) in altitude. From that orbit, the craft's UHF communications package will connect military units via radio. The satellite was developed under the auspices of the military's Operationally Responsive Space office, which was chartered to investigate and fly less costly niche missions designed to serve tactical needs. TacSat 4 flies three times closer to Earth than traditional military communications satellites, meaning users on the ground have nine times the signal strength compared to legacy systems in higher orbits.",KODAK,2011-09-27,0000-00-00
37819,"MINOTAUR 4 R/B",RB,US,,KODAK,2011-09-27,2013-09-13
37820,"TIANGONG 1",,PRC,"TIANGONG 1 is the first Chinese space laboratory module launched on a critical test flight to demonstrate the vital docking technology required for a future space station. The Tiangong 1 space lab will serve as a space station module prototype for China, which is the third country (after Russia and the United States) to develop the capability to launch astronauts into space and return them safely to Earth. Tiangong 1 measures 34.1 feet (10.4 m) long and has a maximum diameter of 11 feet (3.4 m). The spacecraft features two modules: a resource module with fuel tanks and solar panels for power; and an experiment module with an effective volume of 530 cubic feet (15 cubic meters). China says that's enough volume for three astronauts to live and work. According to Chinese media, the experimentation and living section includes sleeping and exercise facilities. Tiangong means heavenly palace in English.",JSC,2011-09-29,2018-04-02
37821,"CZ-2F R/B",RB,PRC,,JSC,2011-09-29,2011-10-10
37822,"CZ-2F DEB",DEB,PRC,,JSC,2011-09-29,2011-10-01
37823,"CZ-2F DEB",DEB,PRC,,JSC,2011-09-29,2011-10-01
37824,"CZ-2F DEB",DEB,PRC,,JSC,2011-09-29,2011-10-02
37825,"CZ-2F DEB",DEB,PRC,,JSC,2011-09-29,2011-10-01
37826,"QUETZSAT 1",,MEX,"QUETZSAT-1 is a Mexican satellite to provide services to EchoStar Corp. of Englewood, Colo., and EchoStar's Dish Mexico affiliate. EchoStar has leased the entire capacity of QuetzSat-1—32 Ku-band transponders with 20 kilowatts of power—to EchoStar for 10 years to provide broadcasts in Mexico, the United States and Central America. The satellite is thus fully leased, and will begin generating revenue for SES, as soon as it completes in-orbit testing. It is a key component of SES's major expansion program currently under way. The 5,600-kilogram QuetzSat-1 was built by Space Systems/Loral of Palo Alto, Calif., and was financed through a direct loan from the U.S. Export-Import Bank. The loan, valued at US$171.5 million, paid for the satellite's construction and for a portion of its insurance coverage, arranged by Aon of Chicago.",TTMTR,2011-09-29,0000-00-00
37827,"BREEZE-M R/B",RB,CIS,,TTMTR,2011-09-29,0000-00-00
37828,"BREEZE-M DEB (TANK)",DEB,CIS,,TTMTR,2011-09-29,0000-00-00
37829,"COSMOS 2474 (GLONASS)",,CIS,"COSMOS 2474 is a Glonass M satellite.",PKMTR,2011-10-02,0000-00-00
37830,"FREGAT R/B",RB,CIS,,PKMTR,2011-10-02,0000-00-00
37831,"NOAA 12 DEB",DEB,US,,AFWTR,1991-05-14,0000-00-00
37832,"NOAA 12 DEB",DEB,US,,AFWTR,1991-05-14,0000-00-00
37833,"H-2A DEB",DEB,JPN,,TNSTA,2011-09-23,2012-11-01
37834,"INTELSAT 18",,ITSO,"INTELSAT 18 will replace the Intelsat 701 spacecraft at 180 degrees west in geostationary orbit. C-band - Repeater: 24 active transponders with two groups of 16-for-12 redundant TWTAs, Antenna: 2.5 m x 2.7 m single shell super-elliptical deployable reflector; 1.45 m deck-mounted antenna; Ku-band - Repeater: 12 active transponders with two groups of 8-for-6 TWTAs, Antenna: 2.5 m x 2.7 m single shell deployable reflector. Intelsat 18 has a coverage area centered over the Pacific Ocean to enable direct-broadcast television and other telecommunications services to customers from Southeast Asia to the western United States. French Polynesia's postal and telecommunications department, which has been an Intelsat 701 customer, will be among those transferring to Intelsat 18, Intelsat said.",TTMTR,2011-10-05,0000-00-00
37835,"SL-23 R/B",RB,CIS,,TTMTR,2011-10-05,0000-00-00
37836,"EUTE 16A (EUTE W3C)",,EUTE,"EUTELSAT W3C will be operated by Eutelsat, a leading international communications satellite owner based in Paris. Named W3C, the platform carries Ku-band and Ka-band transponders for television broadcasting and data services. W3C is based on the Spacebus 4000 C3 platform built by Thales Alenia Space. Its 56 transponders, divided among Ku-band and Ka-band, will beam programming and services to Earth via four footprints tailored for specific regions. One focus of the satellite will be direct-to-home television broadcasting in Central Europe and digital video services in the Indian Ocean islands, including Mauritius and Reunion Island. Another mission for W3C is connecting Europe and Africa through Ka-band, enabling Internet access and providing Ku-band coverage from Senegal to Madagascar, according to Eutelsat. Data networks and news organizations in Europe, North Africa and the Middle East will also benefit from the new satellite, Eutelsat said. W3C will be positioned at 16 degrees east longitude, replacing three Eutelsat satellites currently at that location.",XSC,2011-10-07,0000-00-00
37837,"CZ-3B R/B",RB,PRC,,XSC,2011-10-07,2011-10-30
37838,MEGHA-TROPIQUES,,IND,"MEGHA-TROPIQUES is a climate research mission to track tropical cyclones, monsoons and storm systems for at least three years. Embarking on an international research mission, Megha-Tropiques has four instruments designed to probe the structure of the atmosphere, measure temperature and water vapor, and study the Earth's radiation budget. India built the spacecraft, provided the launch and contributed to two instruments. France supplied the satellite's water vapor profiling sensor and the radiation detector. The satellite orbits about 538 miles (866 km) above Earth, crisscrossing the equator to cover an area stretching between 20 degrees north and south latitude.",SRI,2011-10-12,0000-00-00
37839,JUGNU,,IND,,SRI,2011-10-12,0000-00-00
37840,"VESSELSAT 1",,LUXE,"VESSELSAT 1 spacecraft will be used to relay identification and tracking data from ships at sea. VesselSat 1 will supplement Orbcomm's constellation of 18 Automated Identification System (AIS) enabled satellites that are currently under construction. The satellite is equipped with two AIS receivers and will provide additional capacity, higher refresh rates and improved message delivery speeds for ORBCOMM AIS users worldwide.",SRI,2011-10-12,0000-00-00
37841,SRMSAT,,IND,,SRI,2011-10-12,0000-00-00
37842,"PSLV R/B",RB,IND,,SRI,2011-10-12,0000-00-00
37843,"VIASAT 1",,US,"ViaSat-1, weighing over 6.7 metric tons, is the highest throughput satellite ever built, with a total capacity in excess of 140 Gbps, more than all satellites covering North America. The all Ka-band satellite will be positioned at 115.1 degrees West longitude with an expected service lifetime of 15 years or more. ViaSat-1 was built on Space Systems/Loral's space-proven 1300 platform with 72 spot beams; 63 in the U.S. and nine over Canada. The Canadian beams are owned by satellite operator Telesat and will be used for the Xplornet broadband service to consumers in rural Canada. The satellite is designed to deliver service for 15 years or more.",TTMTR,2011-10-19,0000-00-00
